device,start_time,data_extra,mbrt
device54,1723349624,"{""1"": ""24634"", ""2"": ""19646"", ""3"": ""17249"", ""4"": ""19657"", ""5"": ""25240"", ""6"": ""19936""}",65
device54,1723486252,"{""1"": ""21082"", ""2"": ""20552"", ""3"": ""11469"", ""4"": ""21594"", ""5"": ""22824"", ""6"": ""21363""}",66
device54,1723477208,"{""1"": ""14312"", ""2"": ""15102"", ""3"": ""32767"", ""4"": ""14755"", ""5"": ""32767"", ""6"": ""14492""}",82
device54,1723486242,"{""1"": ""23354"", ""2"": ""21502"", ""3"": ""14644"", ""4"": ""23001"", ""5"": ""25217"", ""6"": ""22521""}",67
device54,1723359343,"{""1"": ""23354"", ""2"": ""21502"", ""3"": ""18125"", ""4"": ""22482"", ""5"": ""24590"", ""6"": ""22450""}",70
device54,1723394374,"{""1"": ""21690"", ""2"": ""18037"", ""3"": ""13555"", ""4"": ""18779"", ""5"": ""21169"", ""6"": ""17660""}",83
device54,1723394393,"{""1"": ""24634"", ""2"": ""19646"", ""3"": ""17032"", ""4"": ""20344"", ""5"": ""24832"", ""6"": ""19950""}",74
device54,1723394404,"{""1"": ""21162"", ""2"": ""17814"", ""3"": ""13663"", ""4"": ""18508"", ""5"": ""21443"", ""6"": ""18089""}",75
device54,1723394414,"{""1"": ""19024"", ""2"": ""15196"", ""3"": ""11149"", ""4"": ""15922"", ""5"": ""18075"", ""6"": ""14541""}",79
device54,1723394427,"{""1"": ""16994"", ""2"": ""15802"", ""3"": ""11545"", ""4"": ""16511"", ""5"": ""18072"", ""6"": ""16148""}",85
device54,1723394444,"{""1"": ""23263"", ""2"": ""18187"", ""3"": ""13261"", ""4"": ""18818"", ""5"": ""23445"", ""6"": ""18301""}",81
device54,1723394473,"{""1"": ""19409"", ""2"": ""18099"", ""3"": ""12193"", ""4"": ""18416"", ""5"": ""19853"", ""6"": ""18448""}",81
device54,1723397016,"{""1"": ""23354"", ""2"": ""21502"", ""3"": ""16004"", ""4"": ""22736"", ""5"": ""25645"", ""6"": ""22649""}",69
device54,1723397021,"{""1"": ""21082"", ""2"": ""20552"", ""3"": ""12395"", ""4"": ""21641"", ""5"": ""22060"", ""6"": ""21405""}",69
device54,1723445621,"{""1"": ""16270"", ""2"": ""14287"", ""3"": ""10772"", ""4"": ""15187"", ""5"": ""17828"", ""6"": ""15194""}",135
device54,1723472707,"{""1"": ""14312"", ""2"": ""15102"", ""3"": ""13601"", ""4"": ""15152"", ""5"": ""17828"", ""6"": ""15194""}",0
device54,1723437256,"{""1"": ""19409"", ""2"": ""18099"", ""3"": ""9441"", ""4"": ""18134"", ""5"": ""20086"", ""6"": ""18404""}",62
device54,1723436323,"{""1"": ""23263"", ""2"": ""18187"", ""3"": ""14293"", ""4"": ""18702"", ""5"": ""24146"", ""6"": ""18711""}",59
device54,1723438876,"{""1"": ""21082"", ""2"": ""20552"", ""3"": ""14163"", ""4"": ""21378"", ""5"": ""22764"", ""6"": ""21856""}",80
device54,1723438868,"{""1"": ""23354"", ""2"": ""21502"", ""3"": ""14828"", ""4"": ""22339"", ""5"": ""24723"", ""6"": ""22516""}",83
device54,1723436314,"{""1"": ""16994"", ""2"": ""15802"", ""3"": ""9959"", ""4"": ""15721"", ""5"": ""17767"", ""6"": ""16282""}",69
device54,1723436276,"{""1"": ""19024"", ""2"": ""15196"", ""3"": ""12316"", ""4"": ""15298"", ""5"": ""19444"", ""6"": ""15426""}",75
device54,1723436261,"{""1"": ""21162"", ""2"": ""17814"", ""3"": ""13547"", ""4"": ""17837"", ""5"": ""21656"", ""6"": ""18068""}",68
device54,1723436249,"{""1"": ""24634"", ""2"": ""19646"", ""3"": ""15038"", ""4"": ""19380"", ""5"": ""25046"", ""6"": ""19871""}",73
device54,1723434656,"{""1"": ""21690"", ""2"": ""18037"", ""3"": ""16696"", ""4"": ""18891"", ""5"": ""22592"", ""6"": ""18605""}",40
device54,1723483131,"{""1"": ""21690"", ""2"": ""18037"", ""3"": ""14856"", ""4"": ""18692"", ""5"": ""22484"", ""6"": ""18630""}",100
device54,1723483139,"{""1"": ""24634"", ""2"": ""19646"", ""3"": ""14683"", ""4"": ""19465"", ""5"": ""25667"", ""6"": ""20062""}",86
device54,1723483145,"{""1"": ""21162"", ""2"": ""17814"", ""3"": ""9374"", ""4"": ""18245"", ""5"": ""22109"", ""6"": ""18388""}",87
device54,1723483149,"{""1"": ""19024"", ""2"": ""15196"", ""3"": ""6744"", ""4"": ""15633"", ""5"": ""19832"", ""6"": ""15724""}",90
device54,1723483156,"{""1"": ""16994"", ""2"": ""15802"", ""3"": ""10741"", ""4"": ""16173"", ""5"": ""17807"", ""6"": ""16343""}",45
device54,1723483165,"{""1"": ""23263"", ""2"": ""18187"", ""3"": ""13208"", ""4"": ""18588"", ""5"": ""24812"", ""6"": ""18798""}",85
device54,1723483183,"{""1"": ""19409"", ""2"": ""18099"", ""3"": ""8979"", ""4"": ""18508"", ""5"": ""20582"", ""6"": ""18457""}",83
device54,1723525508,"{""1"": ""19409"", ""2"": ""18099"", ""3"": ""11395"", ""4"": ""18745"", ""5"": ""18952"", ""6"": ""17685""}",79
device54,1723525482,"{""1"": ""19409"", ""2"": ""18099"", ""3"": ""11399"", ""4"": ""18744"", ""5"": ""11396"", ""6"": ""18740""}",0
device54,1723526567,"{""1"": ""18697"", ""2"": ""16544"", ""3"": ""7974"", ""4"": ""16379"", ""5"": ""18256"", ""6"": ""16145""}",73
device54,1723525388,"{""1"": ""23263"", ""2"": ""18187"", ""3"": ""13589"", ""4"": ""18804"", ""5"": ""22660"", ""6"": ""17791""}",71
device54,1723525368,"{""1"": ""16994"", ""2"": ""15802"", ""3"": ""8708"", ""4"": ""15660"", ""5"": ""16937"", ""6"": ""15806""}",79
device54,1723525284,"{""1"": ""24634"", ""2"": ""19646"", ""3"": ""14886"", ""4"": ""19719"", ""5"": ""24448"", ""6"": ""19685""}",76
device54,1723525316,"{""1"": ""21162"", ""2"": ""17814"", ""3"": ""11452"", ""4"": ""17679"", ""5"": ""20600"", ""6"": ""17512""}",69
device54,1723525328,"{""1"": ""19024"", ""2"": ""15196"", ""3"": ""10287"", ""4"": ""15190"", ""5"": ""18360"", ""6"": ""15183""}",55
device54,1723525274,"{""1"": ""21690"", ""2"": ""18037"", ""3"": ""12008"", ""4"": ""18624"", ""5"": ""21491"", ""6"": ""18053""}",65
device54,1723698487,"{""1"": ""24689"", ""2"": ""19584"", ""3"": ""18784"", ""4"": ""20091"", ""5"": ""25641"", ""6"": ""20156""}",53
device54,1723698494,"{""1"": ""20933"", ""2"": ""17523"", ""3"": ""15681"", ""4"": ""18213"", ""5"": ""21868"", ""6"": ""18120""}",56
device54,1723698649,"{""1"": ""23626"", ""2"": ""18334"", ""3"": ""16889"", ""4"": ""18854"", ""5"": ""24458"", ""6"": ""18453""}",81
device54,1723569991,"{""1"": ""18815"", ""2"": ""14956"", ""3"": ""11540"", ""4"": ""15099"", ""5"": ""19059"", ""6"": ""15276""}",42
device54,1723569999,"{""1"": ""16836"", ""2"": ""15570"", ""3"": ""11045"", ""4"": ""16246"", ""5"": ""18031"", ""6"": ""16357""}",58
device54,1723570012,"{""1"": ""23626"", ""2"": ""18334"", ""3"": ""14691"", ""4"": ""18616"", ""5"": ""24679"", ""6"": ""18805""}",70
device54,1723569967,"{""1"": ""22308"", ""2"": ""18397"", ""3"": ""14390"", ""4"": ""18167"", ""5"": ""22084"", ""6"": ""18409""}",70
device54,1723569974,"{""1"": ""24689"", ""2"": ""19584"", ""3"": ""16315"", ""4"": ""19525"", ""5"": ""24812"", ""6"": ""19655""}",70
device54,1723569982,"{""1"": ""20933"", ""2"": ""17523"", ""3"": ""14071"", ""4"": ""18170"", ""5"": ""22014"", ""6"": ""18266""}",70
device54,1723570133,"{""1"": ""19505"", ""2"": ""18070"", ""3"": ""14123"", ""4"": ""18933"", ""5"": ""20296"", ""6"": ""18552""}",81
device54,1723570140,"{""1"": ""18612"", ""2"": ""16460"", ""3"": ""14004"", ""4"": ""17334"", ""5"": ""19777"", ""6"": ""17149""}",79
device54,1723611797,"{""1"": ""23626"", ""2"": ""18334"", ""3"": ""11262"", ""4"": ""19226"", ""5"": ""24851"", ""6"": ""19238""}",21
device54,1723611694,"{""1"": ""22308"", ""2"": ""18397"", ""3"": ""6869"", ""4"": ""18337"", ""5"": ""22462"", ""6"": ""18442""}",67
device54,1723611704,"{""1"": ""24689"", ""2"": ""19584"", ""3"": ""8739"", ""4"": ""19408"", ""5"": ""24427"", ""6"": ""19523""}",68
device54,1723611715,"{""1"": ""20933"", ""2"": ""17523"", ""3"": ""4974"", ""4"": ""18697"", ""5"": ""21890"", ""6"": ""18147""}",72
device54,1723611725,"{""1"": ""18815"", ""2"": ""14956"", ""3"": ""5057"", ""4"": ""15297"", ""5"": ""18804"", ""6"": ""15135""}",70
device54,1723611780,"{""1"": ""16836"", ""2"": ""15570"", ""3"": ""5835"", ""4"": ""16245"", ""5"": ""17666"", ""6"": ""16031""}",68
device54,1723613434,"{""1"": ""23626"", ""2"": ""18334"", ""3"": ""8435"", ""4"": ""18502"", ""5"": ""23954"", ""6"": ""18171""}",60
device54,1723613442,"{""1"": ""19505"", ""2"": ""18070"", ""3"": ""6651"", ""4"": ""18243"", ""5"": ""19208"", ""6"": ""17777""}",60
device54,1723653192,"{""1"": ""20933"", ""2"": ""17523"", ""3"": ""14795"", ""4"": ""17445"", ""5"": ""20982"", ""6"": ""17476""}",57
device54,1723655970,"{""1"": ""23626"", ""2"": ""18334"", ""3"": ""9423"", ""4"": ""18285"", ""5"": ""23523"", ""6"": ""18133""}",75
device54,1723655979,"{""1"": ""19505"", ""2"": ""18070"", ""3"": ""8952"", ""4"": ""18027"", ""5"": ""19841"", ""6"": ""18369""}",75
device54,1723653202,"{""1"": ""18815"", ""2"": ""14956"", ""3"": ""13734"", ""4"": ""15035"", ""5"": ""18580"", ""6"": ""14780""}",70
device54,1723653183,"{""1"": ""24689"", ""2"": ""19584"", ""3"": ""17187"", ""4"": ""19712"", ""5"": ""25421"", ""6"": ""19743""}",50
device54,1723651403,"{""1"": ""22308"", ""2"": ""18397"", ""3"": ""12383"", ""4"": ""18952"", ""5"": ""21481"", ""6"": ""17123""}",64
device54,1723653210,"{""1"": ""16836"", ""2"": ""15570"", ""3"": ""11456"", ""4"": ""16368"", ""5"": ""17400"", ""6"": ""16069""}",52
device54,1722274979,"{""1"": ""21516"", ""2"": ""19777"", ""3"": ""10089"", ""4"": ""19260"", ""5"": ""20374"", ""6"": ""19300""}",46
device54,1723615337,"{""1"": ""18612"", ""2"": ""16460"", ""3"": ""9385"", ""4"": ""17485"", ""5"": ""19374"", ""6"": ""16756""}",70
device54,1723698502,"{""1"": ""18815"", ""2"": ""14956"", ""3"": ""13558"", ""4"": ""15410"", ""5"": ""19651"", ""6"": ""15486""}",68
device54,1723698478,"{""1"": ""22308"", ""2"": ""18397"", ""3"": ""16548"", ""4"": ""18502"", ""5"": ""22667"", ""6"": ""18459""}",39
device54,1723698655,"{""1"": ""19505"", ""2"": ""18070"", ""3"": ""13980"", ""4"": ""18542"", ""5"": ""21225"", ""6"": ""18914""}",80
device54,1723737210,"{""1"": ""18612"", ""2"": ""16460"", ""3"": ""7573"", ""4"": ""17326"", ""5"": ""20571"", ""6"": ""17578""}",80
device54,1723785426,"{""1"": ""23626"", ""2"": ""18334"", ""3"": ""17680"", ""4"": ""18733"", ""5"": ""24076"", ""6"": ""18441""}",82
device54,1723702587,"{""1"": ""18612"", ""2"": ""16460"", ""3"": ""10600"", ""4"": ""16963"", ""5"": ""19785"", ""6"": ""16952""}",177
device54,1723742943,"{""1"": ""16836"", ""2"": ""15570"", ""3"": ""12989"", ""4"": ""16244"", ""5"": ""17656"", ""6"": ""16219""}",24
device54,1723743205,"{""1"": ""23626"", ""2"": ""18334"", ""3"": ""10697"", ""4"": ""18679"", ""5"": ""24292"", ""6"": ""18634""}",60
device54,1723743213,"{""1"": ""19505"", ""2"": ""18070"", ""3"": ""8987"", ""4"": ""17794"", ""5"": ""20162"", ""6"": ""18547""}",59
device54,1723742853,"{""1"": ""22308"", ""2"": ""18397"", ""3"": ""16824"", ""4"": ""19246"", ""5"": ""22932"", ""6"": ""18703""}",43
device54,1723742872,"{""1"": ""24689"", ""2"": ""19584"", ""3"": ""18154"", ""4"": ""19875"", ""5"": ""25505"", ""6"": ""19982""}",35
device54,1723742890,"{""1"": ""20933"", ""2"": ""17523"", ""3"": ""15603"", ""4"": ""18001"", ""5"": ""21719"", ""6"": ""18121""}",44
device54,1723742920,"{""1"": ""18815"", ""2"": ""14956"", ""3"": ""13525"", ""4"": ""15477"", ""5"": ""19569"", ""6"": ""15509""}",60
device54,1723785376,"{""1"": ""22308"", ""2"": ""18397"", ""3"": ""15425"", ""4"": ""18272"", ""5"": ""22444"", ""6"": ""18845""}",73
device54,1723785417,"{""1"": ""16836"", ""2"": ""15570"", ""3"": ""12581"", ""4"": ""16086"", ""5"": ""18038"", ""6"": ""16713""}",75
device54,1723785397,"{""1"": ""20933"", ""2"": ""17523"", ""3"": ""14552"", ""4"": ""18149"", ""5"": ""21792"", ""6"": ""18404""}",73
device54,1723785407,"{""1"": ""18815"", ""2"": ""14956"", ""3"": ""10091"", ""4"": ""14153"", ""5"": ""18044"", ""6"": ""14184""}",71
device54,1723785432,"{""1"": ""19505"", ""2"": ""18070"", ""3"": ""14406"", ""4"": ""18308"", ""5"": ""19563"", ""6"": ""18325""}",73
device54,1723785385,"{""1"": ""24689"", ""2"": ""19584"", ""3"": ""18951"", ""4"": ""19560"", ""5"": ""23682"", ""6"": ""18578""}",74
device54,1723789536,"{""1"": ""18612"", ""2"": ""16460"", ""3"": ""9566"", ""4"": ""17349"", ""5"": ""19727"", ""6"": ""17150""}",86
device54,1723873868,"{""1"": ""19505"", ""2"": ""18070"", ""3"": ""8603"", ""4"": ""18396"", ""5"": ""20394"", ""6"": ""18219""}",68
device54,1723825862,"{""1"": ""18815"", ""2"": ""14956"", ""3"": ""12875"", ""4"": ""14902"", ""5"": ""18998"", ""6"": ""15135""}",48
device54,1723825851,"{""1"": ""20933"", ""2"": ""17523"", ""3"": ""14573"", ""4"": ""17737"", ""5"": ""21359"", ""6"": ""17947""}",49
device54,1723825845,"{""1"": ""24689"", ""2"": ""19584"", ""3"": ""17701"", ""4"": ""19069"", ""5"": ""24452"", ""6"": ""19229""}",30
device54,1723874816,"{""1"": ""18612"", ""2"": ""16460"", ""3"": ""6362"", ""4"": ""17387"", ""5"": ""19376"", ""6"": ""16497""}",78
device54,1723869582,"{""1"": ""22308"", ""2"": ""18397"", ""3"": ""6508"", ""4"": ""18975"", ""5"": ""22905"", ""6"": ""18483""}",68
device54,1723828488,"{""1"": ""19505"", ""2"": ""18070"", ""3"": ""9509"", ""4"": ""18509"", ""5"": ""20691"", ""6"": ""18684""}",61
device54,1723828495,"{""1"": ""18612"", ""2"": ""16460"", ""3"": ""8938"", ""4"": ""17108"", ""5"": ""19886"", ""6"": ""17168""}",61
device54,1723825871,"{""1"": ""16836"", ""2"": ""15570"", ""3"": ""12126"", ""4"": ""15821"", ""5"": ""16730"", ""6"": ""15407""}",46
device54,1723824483,"{""1"": ""22308"", ""2"": ""18397"", ""3"": ""17616"", ""4"": ""18821"", ""5"": ""21985"", ""6"": ""17992""}",57
device54,1723869618,"{""1"": ""18815"", ""2"": ""14956"", ""3"": ""7399"", ""4"": ""15564"", ""5"": ""19711"", ""6"": ""15191""}",64
device54,1723869592,"{""1"": ""24689"", ""2"": ""19584"", ""3"": ""11174"", ""4"": ""20156"", ""5"": ""25619"", ""6"": ""19850""}",68
device54,1723869608,"{""1"": ""20933"", ""2"": ""17523"", ""3"": ""10130"", ""4"": ""18409"", ""5"": ""22244"", ""6"": ""18068""}",64
device54,1723869636,"{""1"": ""16836"", ""2"": ""15570"", ""3"": ""8517"", ""4"": ""16551"", ""5"": ""17539"", ""6"": ""15636""}",50
device54,1723871076,"{""1"": ""23626"", ""2"": ""18334"", ""3"": ""11298"", ""4"": ""18279"", ""5"": ""25248"", ""6"": ""18919""}",67
device54,1723912778,"{""1"": ""24689"", ""2"": ""19584"", ""3"": ""21012"", ""4"": ""20663"", ""5"": ""24760"", ""6"": ""20000""}",64
device54,1723912790,"{""1"": ""20933"", ""2"": ""17523"", ""3"": ""16719"", ""4"": ""18027"", ""5"": ""21130"", ""6"": ""18010""}",68
device54,1723912764,"{""1"": ""22308"", ""2"": ""18397"", ""3"": ""12370"", ""4"": ""17981"", ""5"": ""22355"", ""6"": ""18763""}",58
device54,1723912800,"{""1"": ""18815"", ""2"": ""14956"", ""3"": ""11247"", ""4"": ""15651"", ""5"": ""19127"", ""6"": ""15467""}",55
device54,1723912831,"{""1"": ""23626"", ""2"": ""18334"", ""3"": ""15345"", ""4"": ""18267"", ""5"": ""25286"", ""6"": ""19003""}",69
device54,1723912816,"{""1"": ""16836"", ""2"": ""15570"", ""3"": ""10665"", ""4"": ""15936"", ""5"": ""18451"", ""6"": ""16531""}",66
device54,1723957344,"{""1"": ""16836"", ""2"": ""15570"", ""3"": ""8625"", ""4"": ""16010"", ""5"": ""17243"", ""6"": ""16372""}",68
device54,1723957284,"{""1"": ""24689"", ""2"": ""19584"", ""3"": ""14224"", ""4"": ""19899"", ""5"": ""25903"", ""6"": ""20647""}",71
device54,1723957353,"{""1"": ""23626"", ""2"": ""18334"", ""3"": ""14586"", ""4"": ""18326"", ""5"": ""24858"", ""6"": ""18990""}",66
device54,1723957312,"{""1"": ""20933"", ""2"": ""17523"", ""3"": ""11589"", ""4"": ""17890"", ""5"": ""22259"", ""6"": ""18744""}",65
device54,1723914476,"{""1"": ""18612"", ""2"": ""16460"", ""3"": ""10793"", ""4"": ""16850"", ""5"": ""18516"", ""6"": ""16679""}",77
device54,1723914462,"{""1"": ""19505"", ""2"": ""18070"", ""3"": ""8642"", ""4"": ""18387"", ""5"": ""20789"", ""6"": ""18625""}",78
device54,1723957386,"{""1"": ""18612"", ""2"": ""16460"", ""3"": ""11467"", ""4"": ""17037"", ""5"": ""0"", ""6"": ""0""}",0
device54,1723957266,"{""1"": ""22308"", ""2"": ""18397"", ""3"": ""12327"", ""4"": ""18905"", ""5"": ""22723"", ""6"": ""18972""}",61
device54,1723957402,"{""1"": ""18612"", ""2"": ""16460"", ""3"": ""11462"", ""4"": ""17041"", ""5"": ""19818"", ""6"": ""17302""}",76
device54,1723957324,"{""1"": ""18815"", ""2"": ""14956"", ""3"": ""8957"", ""4"": ""15505"", ""5"": ""18880"", ""6"": ""15693""}",65
device54,1723957369,"{""1"": ""19505"", ""2"": ""18070"", ""3"": ""10163"", ""4"": ""18148"", ""5"": ""19384"", ""6"": ""18537""}",58
device54,1724000527,"{""1"": ""24689"", ""2"": ""19584"", ""3"": ""15667"", ""4"": ""20352"", ""5"": ""26806"", ""6"": ""21029""}",57
device54,1724000517,"{""1"": ""22308"", ""2"": ""18397"", ""3"": ""15411"", ""4"": ""19227"", ""5"": ""22505"", ""6"": ""18517""}",83
device54,1724000538,"{""1"": ""20933"", ""2"": ""17523"", ""3"": ""10441"", ""4"": ""17643"", ""5"": ""20340"", ""6"": ""17250""}",58
device54,1724000550,"{""1"": ""18815"", ""2"": ""14956"", ""3"": ""9522"", ""4"": ""15710"", ""5"": ""18255"", ""6"": ""14646""}",79
device54,1724003426,"{""1"": ""19505"", ""2"": ""18070"", ""3"": ""9724"", ""4"": ""18118"", ""5"": ""19875"", ""6"": ""18169""}",90
device54,1724000574,"{""1"": ""23626"", ""2"": ""18334"", ""3"": ""12902"", ""4"": ""18278"", ""5"": ""24705"", ""6"": ""19063""}",81
device54,1724000563,"{""1"": ""16836"", ""2"": ""15570"", ""3"": ""12309"", ""4"": ""16461"", ""5"": ""17924"", ""6"": ""16427""}",57
device54,1724043862,"{""1"": ""16836"", ""2"": ""15570"", ""3"": ""11316"", ""4"": ""16649"", ""5"": ""11118"", ""6"": ""16673""}",7
device54,1724043952,"{""1"": ""18612"", ""2"": ""16460"", ""3"": ""7625"", ""4"": ""16929"", ""5"": ""19519"", ""6"": ""17014""}",83
device54,1724044567,"{""1"": ""19505"", ""2"": ""18070"", ""3"": ""8820"", ""4"": ""18491"", ""5"": ""20484"", ""6"": ""18627""}",77
device54,1724088088,"{""1"": ""20933"", ""2"": ""17523"", ""3"": ""11039"", ""4"": ""17961"", ""5"": ""21854"", ""6"": ""17644""}",49
device54,1724088103,"{""1"": ""18815"", ""2"": ""14956"", ""3"": ""11812"", ""4"": ""15824"", ""5"": ""20193"", ""6"": ""15802""}",48
device54,1724088114,"{""1"": ""20611"", ""2"": ""16659"", ""3"": ""18031"", ""4"": ""16388"", ""5"": ""32432"", ""6"": ""16241""}",72
device54,1724088122,"{""1"": ""23626"", ""2"": ""18334"", ""3"": ""14686"", ""4"": ""18995"", ""5"": ""24801"", ""6"": ""18710""}",59
device54,1724088132,"{""1"": ""19505"", ""2"": ""18070"", ""3"": ""9101"", ""4"": ""18579"", ""5"": ""20468"", ""6"": ""18405""}",61
device54,1724088150,"{""1"": ""18612"", ""2"": ""16460"", ""3"": ""10951"", ""4"": ""17328"", ""5"": ""19570"", ""6"": ""16853""}",66
device54,1724128093,"{""1"": ""23626"", ""2"": ""18334"", ""3"": ""16780"", ""4"": ""18698"", ""5"": ""24801"", ""6"": ""18710""}",0
device54,1724128127,"{""1"": ""23626"", ""2"": ""18334"", ""3"": ""16827"", ""4"": ""18702"", ""5"": ""24801"", ""6"": ""18710""}",0
device54,1724128398,"{""1"": ""18815"", ""2"": ""14956"", ""3"": ""12478"", ""4"": ""15269"", ""5"": ""19013"", ""6"": ""15158""}",64
device54,1724127997,"{""1"": ""22308"", ""2"": ""18397"", ""3"": ""15289"", ""4"": ""18008"", ""5"": ""22800"", ""6"": ""18777""}",60
device54,1724170256,"{""1"": ""23626"", ""2"": ""18334"", ""3"": ""17837"", ""4"": ""18922"", ""5"": ""25157"", ""6"": ""18950""}",70
device54,1723472753,"{""1"": ""14312"", ""2"": ""15102"", ""3"": ""13665"", ""4"": ""15162"", ""5"": ""15354"", ""6"": ""15179""}",35
device54,1724044423,"{""1"": ""20611"", ""2"": ""16659"", ""3"": ""32424"", ""4"": ""16435"", ""5"": ""32427"", ""6"": ""16374""}",72
device54,1724043838,"{""1"": ""18815"", ""2"": ""14956"", ""3"": ""11843"", ""4"": ""15429"", ""5"": ""20044"", ""6"": ""15862""}",66
device54,1724043821,"{""1"": ""20933"", ""2"": ""17523"", ""3"": ""10060"", ""4"": ""18419"", ""5"": ""22356"", ""6"": ""18594""}",70
device54,1724043807,"{""1"": ""24689"", ""2"": ""19584"", ""3"": ""16315"", ""4"": ""20751"", ""5"": ""25691"", ""6"": ""20321""}",73
device54,1724043798,"{""1"": ""22308"", ""2"": ""18397"", ""3"": ""14588"", ""4"": ""19027"", ""5"": ""23306"", ""6"": ""19130""}",63
device54,1724087673,"{""1"": ""24689"", ""2"": ""19584"", ""3"": ""16555"", ""4"": ""20582"", ""5"": ""16489"", ""6"": ""20489""}",0
device54,1724132314,"{""1"": ""21082"", ""2"": ""20552"", ""3"": ""15365"", ""4"": ""21730"", ""5"": ""23368"", ""6"": ""21833""}",80
device54,1724129686,"{""1"": ""23354"", ""2"": ""21502"", ""3"": ""14636"", ""4"": ""22741"", ""5"": ""24231"", ""6"": ""21994""}",60
device54,1724128139,"{""1"": ""23626"", ""2"": ""18334"", ""3"": ""4724"", ""4"": ""19121"", ""5"": ""24427"", ""6"": ""18941""}",63
device54,1724128155,"{""1"": ""19505"", ""2"": ""18070"", ""3"": ""13421"", ""4"": ""17825"", ""5"": ""19706"", ""6"": ""18208""}",68
device54,1724128422,"{""1"": ""18612"", ""2"": ""16460"", ""3"": ""13246"", ""4"": ""17231"", ""5"": ""19365"", ""6"": ""16944""}",56
device54,1724128387,"{""1"": ""20933"", ""2"": ""17523"", ""3"": ""14570"", ""4"": ""17733"", ""5"": ""21815"", ""6"": ""18477""}",61
device54,1724128039,"{""1"": ""24689"", ""2"": ""19584"", ""3"": ""18630"", ""4"": ""19293"", ""5"": ""25308"", ""6"": ""20055""}",65
device54,1724214178,"{""1"": ""18815"", ""2"": ""14956"", ""3"": ""12709"", ""4"": ""15739"", ""5"": ""18396"", ""6"": ""14854""}",66
device54,1724170204,"{""1"": ""24689"", ""2"": ""19584"", ""3"": ""18194"", ""4"": ""20387"", ""5"": ""25626"", ""6"": ""20083""}",68
device54,1724170216,"{""1"": ""20933"", ""2"": ""17523"", ""3"": ""15871"", ""4"": ""18547"", ""5"": ""22399"", ""6"": ""18437""}",65
device54,1724171415,"{""1"": ""18612"", ""2"": ""16460"", ""3"": ""10188"", ""4"": ""16806"", ""5"": ""19955"", ""6"": ""17104""}",56
device54,1724170267,"{""1"": ""19505"", ""2"": ""18070"", ""3"": ""15580"", ""4"": ""18709"", ""5"": ""20845"", ""6"": ""18712""}",42
device54,1724170232,"{""1"": ""18815"", ""2"": ""14956"", ""3"": ""14892"", ""4"": ""15614"", ""5"": ""20103"", ""6"": ""15797""}",57
device54,1724170198,"{""1"": ""22308"", ""2"": ""18397"", ""3"": ""17287"", ""4"": ""18973"", ""5"": ""23592"", ""6"": ""19193""}",51
device54,1724173468,"{""1"": ""23354"", ""2"": ""21502"", ""3"": ""11254"", ""4"": ""22448"", ""5"": ""25068"", ""6"": ""22218""}",68
device54,1724214513,"{""1"": ""19505"", ""2"": ""18070"", ""3"": ""12076"", ""4"": ""18183"", ""5"": ""18566"", ""6"": ""17434""}",52
device54,1724214127,"{""1"": ""24689"", ""2"": ""19584"", ""3"": ""17016"", ""4"": ""20015"", ""5"": ""23874"", ""6"": ""19179""}",64
device54,1724214226,"{""1"": ""23626"", ""2"": ""18334"", ""3"": ""17262"", ""4"": ""18931"", ""5"": ""22327"", ""6"": ""17550""}",59
device54,1724214119,"{""1"": ""22308"", ""2"": ""18397"", ""3"": ""17058"", ""4"": ""18667"", ""5"": ""21602"", ""6"": ""18049""}",56
device54,1724087681,"{""1"": ""20933"", ""2"": ""17523"", ""3"": ""11079"", ""4"": ""17821"", ""5"": ""11088"", ""6"": ""17821""}",0
device54,1724087690,"{""1"": ""18815"", ""2"": ""14956"", ""3"": ""12117"", ""4"": ""15810"", ""5"": ""12118"", ""6"": ""15806""}",0
device54,1724085786,"{""1"": ""22308"", ""2"": ""18397"", ""3"": ""12493"", ""4"": ""18801"", ""5"": ""23189"", ""6"": ""18827""}",58
device54,1724088077,"{""1"": ""24689"", ""2"": ""19584"", ""3"": ""16539"", ""4"": ""20614"", ""5"": ""25240"", ""6"": ""19828""}",65
device54,1724128055,"{""1"": ""20933"", ""2"": ""17523"", ""3"": ""14887"", ""4"": ""17742"", ""5"": ""14556"", ""6"": ""17714""}",5
device54,1724128068,"{""1"": ""18815"", ""2"": ""14956"", ""3"": ""12535"", ""4"": ""15264"", ""5"": ""12528"", ""6"": ""15271""}",5
device54,1724128088,"{""1"": ""20611"", ""2"": ""16659"", ""3"": ""32427"", ""4"": ""15898"", ""5"": ""32426"", ""6"": ""16241""}",78
device54,1724214169,"{""1"": ""20933"", ""2"": ""17523"", ""3"": ""15607"", ""4"": ""17821"", ""5"": ""20226"", ""6"": ""17152""}",69
device54,1724259890,"{""1"": ""24689"", ""2"": ""19584"", ""3"": ""15982"", ""4"": ""20075"", ""5"": ""24902"", ""6"": ""19682""}",67
device54,1724214586,"{""1"": ""18612"", ""2"": ""16460"", ""3"": ""12328"", ""4"": ""16709"", ""5"": ""17700"", ""6"": ""15939""}",88
device54,1724215582,"{""1"": ""23354"", ""2"": ""21502"", ""3"": ""17002"", ""4"": ""22227"", ""5"": ""23322"", ""6"": ""21564""}",81
